Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
2020-11-30 16:20:18,32,Female,berlin,Management & Leadership,10.0,6.0,Lead,,,65000.0,3250.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,300.0
2020-11-30 16:24:25,30,Male,berlin,Software Development,7.0,1.0,Senior,,"Python, C/C++, AWS",49000.0,0.0,39000.0,0.0,12.0,Full-time employee,Temporary contract,English,11-50,Startup,no,40.0,
2020-11-30 16:32:24,30,Male,munich,Data & AI,2.0,2.0,Other,,"Python, C/C++, Java / Scala, AWS, Azure, spark",50000.0,5000.0,45000.0,5000.0,30.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,36.0,
2020-11-30 16:42:50,30,Male,berlin,Data & AI,6.0,2.0,Other,,"SQL, AWS, Docker",59000.0,0.0,54000.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-30 16:54:46,30,Male,frankfurt,Data & AI,5.0,4.0,Other,,"Javascript / Typescript, Java / Scala, R, Google Cloud, Azure, Kubernetes, Docker",52500.0,0.0,52500.0,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,16.0,0.0
2020-11-30 17:05:15,31,Male,berlin,Data & AI,7.0,6.0,Senior,,"Python, R, SQL",83000.0,20000.0,75000.0,20000.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,0.0
2020-11-30 18:24:21,38,Male,cologne,Software Development,15.0,5.0,Senior,,"SQL, Azure",59000.0,7000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1-10,Product,no,,300.0
2020-11-30 18:25:04,22,Male,istanbul,Software Development,3.0,0.0,Other,,"Python, Javascript / Typescript, SQL, AWS, Docker",10001.0,0.0,,0.0,0.0,Self-employed (freelancer),Unlimited contract,English,1-10,Startup,yes,0.0,
2020-11-30 18:39:45,28,Male,warsaw,Data & AI,3.0,0.0,Other,,"Java / Scala, SQL, AWS, Google Cloud",50000.0,10000.0,30000.0,30000.0,21.0,Self-employed (freelancer),Unlimited contract,English,101-1000,Product,no,,
2020-11-30 18:41:07,29,Male,berlin,Data & AI,5.0,2.0,Senior,,"Python, R, SQL, Google Cloud",75000.0,0.0,75000.0,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Startup,yes,20.0,
2020-11-30 19:12:11,34,Male,munich,Software Development,5.0,4.0,Senior,,,54000.0,54000.0,54000.0,54000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,20.0,
2020-11-30 19:23:52,27,Male,berlin,Software Development,5.0,1.0,Other,,Javascript / Typescript,58000.0,58000.0,,0.0,25.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,0.0,
2020-11-30 19:28:15,34,Male,berlin,Data & AI,3.0,3.0,Senior,,AWS,70000.0,0.0,55000.0,0.0,30.0,Full-time employee,Temporary contract,English,101-1000,Product,no,0.0,0.0
2020-11-30 20:09:04,28,Male,wolfsburg,Software Development,2.0,1.0,Junior,,"Python, C/C++, Docker",48000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,20.0,
2020-11-30 20:14:04,40,Male,mannheim,Software Development,9.0,9.0,Other,,"Python, C/C++, Javascript / Typescript, Java / Scala, Perl, MATLAB",88000.0,5000.0,87000.0,3000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,0.0
2020-11-30 20:39:33,29,Male,berlin,Management & Leadership,5.0,5.0,Other,,,57750.0,0.0,55000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,340.0
2020-11-30 20:56:33,27,Male,cologne,Software Development,1.0,1.0,Junior,,,45000.0,45000.0,45000.0,45000.0,30.0,Full-time employee,Unlimited contract,German,11-50,Product,no,0.0,
2020-11-30 21:19:16,35,Female,munich,Data & AI,5.0,2.0,Senior,sas,"Python, SQL, SAS",75000.0,10000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Bank,no,0.0,1500.0
2020-11-30 21:31:01,29,Male,london,Software Development,9.0,0.0,Senior,,"Javascript / Typescript, Java / Scala",113000.0,170000.0,,0.0,25.0,Full-time employee,Unlimited contract,English,1000,Corporation,no,,1800.0
2020-11-30 21:45:21,38,Male,munich,Management & Leadership,12.0,12.0,Senior,node,"Python, PHP, SQL",74000.0,14000.0,71000.0,11000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-30 21:48:26,32,Male,berlin,Data & AI,7.0,5.0,Senior,,"AWS, Kubernetes, Docker",82000.0,82000.0,75000.0,80000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-30 21:57:56,37,Male,berlin,Data & AI,10.0,10.0,Senior,,"Python, SQL, AWS, Azure, Kubernetes, Docker",82000.0,0.0,79000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,200.0
2020-11-30 21:58:51,29,Male,karlsruhe,Operations & Support,6.0,5.0,Senior,,"SQL, AWS, Azure",64800.0,9450.0,58800.0,7050.0,30.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,1000.0
2020-11-30 22:13:06,32,Male,frankfurt,Software Development,7.0,7.0,Senior,,,70000.0,4000.0,,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Product,no,0.0,0.0
2020-11-30 22:18:02,40,Male,hildesheim,Software Development,16.0,3.0,Senior,,,72000.0,5000.0,70000.0,5000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-30 22:42:01,39,Male,berlin,Software Development,12.0,6.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Docker",82000.0,2000.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-30 22:42:57,32,Male,vienna,Management & Leadership,10.0,10.0,Lead,,"Javascript / Typescript, SQL, Go, Google Cloud, Kubernetes, Docker",80000.0,40000.0,80000.0,35000.0,25.0,Full-time employee,Unlimited contract,German,1000,Transport & Logistics,no,,
2020-11-30 23:26:56,26,Female,berlin,Software Development,5.0,0.0,Other,,Python,65000.0,75000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-30 23:38:05,30,Male,berlin,Software Development,9.0,1.0,Other,,"Kotlin, Javascript / Typescript, Rust",77000.0,0.0,74000.0,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-12-01 00:06:49,32,Female,munich,Data & AI,5.0,5.0,Senior,,"Python, Go",80000.0,0.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,0.0,0.0
2020-12-01 00:16:18,32,Male,munich,Software Development,8.0,1.0,Senior,,"Python, C/C++",65000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-12-01 00:20:42,31,Male,helsinki,Software Development,5.0,0.0,Other,,"Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",59064.0,66447.0,,55200.0,30.0,Full-time employee,Unlimited contract,English,51-100,Product,no,40.0,0.0
2020-12-01 00:25:07,30,Male,berlin,Software Development,10.0,6.0,Senior,,"Python, Javascript / Typescript, Ruby, .NET, Java / Scala, Azure, Kubernetes",90000.0,30000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-01 00:32:37,30,Male,munich,Other Roles,12.0,2.0,Senior,,,150000.0,20000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,200.0
2020-12-01 00:32:53,30,Female,berlin,Operations & Support,8.0,6.0,Senior,,"Javascript / Typescript, AWS, Docker",70000.0,0.0,,0.0,31.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-01 00:38:14,25,Male,hamburg,Software Development,5.0,1.0,Other,,"Kotlin, SQL",53500.0,53500.0,50000.0,50000.0,29.0,Full-time employee,Unlimited contract,English,1000,Product,no,32.0,
2020-12-01 01:32:35,30,Male,berlin,Software Development,9.0,9.0,Lead,,,90000.0,0.0,81000.0,9500.0,25.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-12-01 07:13:14,26,Male,munich,Software Development,4.0,0.0,Other,,Javascript / Typescript,75000.0,82500.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-12-01 08:00:20,32,Male,munich,Management & Leadership,4.0,4.0,Senior,,"Java / Scala, SQL",65000.0,65000.0,62000.0,62000.0,30.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,
2020-12-01 08:38:27,32,Female,heidelberg,Software Development,8.0,0.0,Other,,"Javascript / Typescript, .NET, C#, Angular ",60000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,101-1000,Product,yes,,
2020-12-01 08:39:16,39,Male,siegen,Software Development,16.0,6.0,Senior,,C/C++,62400.0,5000.0,60000.0,5000.0,30.0,Full-time employee,Unlimited contract,Russian,1000,Product,no,0.0,0.0
2020-12-01 08:45:11,31,Male,munich,Operations & Support,8.0,2.0,Other,,"Kubernetes, Docker",62000.0,4000.0,60000.0,2000.0,27.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-12-01 08:49:09,35,Male,murnau am staffelsee,Other Roles,1.0,1.0,Other,apotheker,,30000.0,1000.0,,0.0,20.0,Full-time employee,Temporary contract,German,1-10,Hospitality,no,,
2020-12-01 08:52:15,38,Male,munich,Software Development,16.0,5.0,Senior,,.NET,90000.0,0.0,90000.0,0.0,36.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-01 09:44:56,22,Male,zurich,Other Roles,2.0,0.5,Other,,"Python, SQL, Google Cloud",35000.0,35000.0,30000.0,30000.0,0.0,Intern,Temporary contract,German,1-10,Startup,no,,0.0
2020-12-01 09:47:47,32,Male,innsbruck,Data & AI,3.0,0.0,Senior,,"R, SQL, AWS, Google Cloud",62000.0,3000.0,62000.0,3000.0,25.0,Full-time employee,Unlimited contract,English,1000,Product,no,12.0,
2020-12-01 09:50:38,30,Female,munich,Software Development,9.0,3.0,Senior,,PHP,60000.0,4000.0,51000.0,4000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-01 09:59:53,34,Male,berlin,Software Development,10.0,4.0,Other,,Docker,65600.0,800.0,67000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-01 10:04:53,36,Male,stockholm,Software Development,14.0,7.0,Senior,,Kotlin,80000.0,0.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-01 10:11:09,26,Female,hannover,Operations & Support,2.0,,Other,tricentis,"Java / Scala, SQL",32000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,German,1000,Retail,no,,
2020-12-01 10:48:26,28,Female,berlin,Data & AI,3.0,2.5,Other,,"Python, Javascript / Typescript, Ruby, AWS",53000.0,0.0,43000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,1500.0
2020-12-01 11:17:35,25,Male,berlin,Software Development,6.0,0.0,Other,,"Python, Javascript / Typescript, Java / Scala, AWS, Kubernetes",65000.0,1000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,40.0
2020-12-01 12:29:04,28,Male,berlin,Data & AI,6.0,6.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Google Cloud",78000.0,0.0,78000.0,0.0,26.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,,
2020-12-01 12:47:27,26,Male,berlin,Operations & Support,4.0,1.0,Other,,"Kotlin, Javascript / Typescript, SQL, AWS, Docker",55500.0,0.0,,0.0,25.0,Full-time employee,,English,51-100,Startup,no,32.0,400.0
2020-12-01 13:56:36,35,Male,berlin,Software Development,20.0,5.0,Senior,,"Javascript / Typescript, AWS, Kubernetes, Docker",100000.0,0.0,90000.0,0.0,32.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-01 13:58:10,25,Male,brussels,Data & AI,1.0,,Junior,,"Python, SQL, AWS",38000.0,0.0,,0.0,20.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,0.0
2020-12-01 14:21:01,23,Female,berlin,Data & AI,1.0,1.0,Junior,,"Python, R, SQL, Google Cloud",36000.0,36000.0,36000.0,36000.0,28.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,500.0
2020-12-01 14:33:35,28,Male,munich,Software Development,3.0,3.0,Junior,,"Python, C/C++, .NET",65000.0,13000.0,65000.0,13000.0,30.0,Full-time employee,Unlimited contract,English,1000,Finance,no,,
2020-12-01 14:58:24,36,Male,berlin,Software Development,10.0,10.0,Other,,"Python, Javascript / Typescript, Java / Scala, SQL, Google Cloud, Kubernetes, Docker",100000.0,35000.0,85000.0,28500.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,800.0
2020-12-01 15:57:44,41,Male,berlin,Other Roles,20.0,0.0,Senior,,"PHP, Javascript / Typescript, SQL",36000.0,0.0,,0.0,0.0,Self-employed (freelancer),Temporary contract,English,,,no,,
2020-12-01 16:16:38,30,Male,heidelberg,Software Development,9.0,4.0,Senior,,"Javascript / Typescript, .NET, Docker",60000.0,2000.0,55000.0,0.0,30.0,Full-time employee,Temporary contract,English,1000,Research,no,,
2020-12-01 16:16:56,30,Male,heidelberg,Software Development,9.0,4.0,Senior,,"Javascript / Typescript, .NET, Docker",60000.0,2000.0,55000.0,0.0,30.0,Full-time employee,Temporary contract,English,1000,Research,no,,
2020-12-01 16:36:05,28,Male,zurich,Software Development,6.0,0.0,Other,,"Python, C/C++, Java / Scala",100000.0,18000.0,140000.0,73000.0,25.0,Full-time employee,Unlimited contract,German,11-50,Product,no,,
2020-12-01 17:50:06,29,Male,berlin,Software Development,5.0,5.0,Other,,"Javascript / Typescript, Kubernetes, Docker",66000.0,0.0,60000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-12-01 18:58:24,26,Female,prague,Software Development,4.0,1.0,Other,,.NET,64000.0,0.0,55000.0,0.0,25.0,Full-time employee,Unlimited contract,Multiple languages,1000,Product,no,,
2020-12-01 19:09:43,26,Male,berlin,Data & AI,4.0,3.0,Other,,"Python, Javascript / Typescript, SQL, Google Cloud",55000.0,0.0,45000.0,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,,100.0
2020-12-01 19:26:55,31,Male,munich,Software Development,5.0,2.0,Other,,"Javascript / Typescript, Java / Scala, SQL, Docker",74000.0,3000.0,68000.0,3000.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-01 20:57:41,34,Female,hildesheim,Operations & Support,11.0,2.0,Senior,,"Python, SQL",60000.0,2000.0,60000.0,1000.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,5.0,
2020-12-01 21:28:19,34,Male,hamburg,Operations & Support,8.0,1.0,Senior,,C/C++,67500.0,2800.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,30.0,
2020-12-01 22:23:17,36,Male,munich,Software Development,13.0,5.0,Other,,"Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker",90000.0,5000.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-01 23:24:17,36,Male,berlin,Operations & Support,17.0,4.0,Other,,"Go, AWS, Kubernetes, Docker",124000.0,107000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-02 00:07:14,40,Female,berlin,Operations & Support,16.0,4.0,Other,,PHP,65000.0,0.0,57000.0,0.0,0.0,Full-time employee,Unlimited contract,English,11-50,Startup,yes,,
2020-12-02 00:27:03,31,Male,berlin,Software Development,7.0,2.0,Senior,,"SQL, AWS, Kubernetes, Docker",75000.0,12500.0,75000.0,12500.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-02 04:49:47,28,Male,munich,Software Development,8.0,1.0,Senior,,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,0.0,0.0
2020-12-02 04:49:53,28,Male,munich,Software Development,8.0,1.0,Senior,,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,0.0,0.0
2020-12-02 08:56:43,36,Male,berlin,Software Development,16.0,8.0,Lead,,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",120000.0,120000.0,120000.0,120000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-12-02 10:35:10,22,Female,eindhoven,Software Development,2.0,,Junior,,"Javascript / Typescript, SQL, Docker",24000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Product,yes,32.0,
2020-12-02 11:52:05,26,Female,berlin,Software Development,7.0,0.5,Senior,,,60000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,1-10,Product,no,,
2020-12-02 12:06:42,30,Male,berlin,Software Development,4.0,2.0,Other,,Python,58000.0,0.0,55000.0,0.0,24.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,500.0
2020-12-02 14:20:32,35,Male,berlin,Software Development,12.0,6.0,Other,,"Python, Ruby, Java / Scala, AWS",75000.0,95000.0,74000.0,94000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-02 14:43:40,30,Male,berlin,Software Development,10.0,2.0,Other,,,71000.0,0.0,65000.0,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,
2020-12-02 14:45:13,36,Male,bonn,Operations & Support,15.0,1.0,Junior,jenkins,"Kotlin, Swift, Javascript / Typescript, Docker",52500.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-12-02 16:12:21,35,Male,berlin,Management & Leadership,,5.0,Lead,,"Python, Java / Scala, AWS, Kubernetes, Docker",85000.0,0.0,85000.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-12-02 17:06:36,28,Male,cologne,Software Development,5.0,1.0,Other,,"Python, Kotlin, Javascript / Typescript, SQL, Docker",50000.0,50000.0,50000.0,50000.0,25.0,Full-time employee,Unlimited contract,Russian,101-1000,Product,no,0.0,0.0
2020-12-02 17:09:22,42,Male,berlin,Software Development,19.0,3.0,Senior,,"Kotlin, SQL, Kubernetes, Docker",66000.0,4000.0,65000.0,5000.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-02 18:46:00,34,Male,berlin,Software Development,14.0,4.0,Senior,,"Java / Scala, SQL, AWS, Kubernetes, Docker",95000.0,125000.0,90000.0,90000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,300.0
2020-12-02 19:35:54,27,Male,hamburg,Software Development,0.0,0.0,Junior,,Javascript / Typescript,50000.0,5000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1-10,Startup,no,0.0,0.0
2020-12-02 21:42:33,36,Female,berlin,Data & AI,5.0,5.0,Senior,,"Python, R",87000.0,15000.0,77000.0,12000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-02 21:53:01,31,Male,berlin,Software Development,4.0,4.0,Senior,,"Python, Javascript / Typescript, AWS, Docker",68000.0,0.0,64000.0,1000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,0.0,0.0
2020-12-02 22:41:04,32,Female,munich,Other Roles,2.0,2.0,Junior,test,,54000.0,1500.0,47000.0,700.0,27.0,Full-time employee,Unlimited contract,German,1000,Consulting,no,,150.0
2020-12-03 08:53:41,32,Male,berlin,Software Development,13.0,5.0,Lead,,"Javascript / Typescript, SQL, AWS, Docker",83000.0,3000.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-03 09:40:36,36,Male,unknown,Data & AI,6.0,6.0,Senior,,"Python, R, Docker",110000.0,25000.0,65000.0,2500.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,0.0,80.0
2020-12-03 10:59:45,26,Male,munich,Software Development,6.0,2.0,Senior,,"AWS, Docker",93000.0,10000.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-12-03 11:04:39,28,Female,berlin,Data & AI,4.0,2.0,Other,,Python,73700.0,80400.0,67000.0,67000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,200.0
2020-12-03 11:52:21,34,Male,munich,Data & AI,10.0,10.0,Senior,,"R, SQL, AWS, Docker",85000.0,20000.0,62500.0,11000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,300.0
2020-12-03 13:25:21,38,Male,berlin,Data & AI,10.0,9.0,Senior,,Python,87550.0,0.0,85000.0,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,600.0
2020-12-03 13:58:08,37,Male,berlin,Software Development,16.0,8.0,Senior,,"Google Cloud, Kubernetes, Docker",80000.0,0.0,75000.0,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-12-03 21:03:20,31,Male,berlin,Software Development,9.0,1.0,Senior,,Javascript / Typescript,65000.0,5000.0,65000.0,0.0,27.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,30.0,0.0
2020-12-03 21:25:35,38,Male,berlin,Software Development,15.0,1.0,Other,,"PHP, SQL, Docker, VMs",40700.0,0.0,20000.0,0.0,25.0,Full-time employee,Unlimited contract,English,11-50,Consulting,no,,
2020-12-03 21:59:27,24,Male,moscow,Management & Leadership,3.0,0.0,Senior,,,48000.0,7200.0,36000.0,0.0,28.0,Full-time employee,Unlimited contract,Russian,1000,Product,no,0.0,0.0
2020-12-03 22:07:03,25,Male,hamburg,Data & AI,2.0,2.0,Other,,.NET,60000.0,65000.0,48000.0,53000.0,28.0,Full-time employee,Unlimited contract,German,11-50,Product,no,,
2020-12-04 09:21:01,33,Female,berlin,Software Development,13.0,4.0,Other,,Javascript / Typescript,47745.0,3800.0,47745.0,3800.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,0.0
2020-12-04 10:37:11,39,Female,berlin,Data & AI,2.5,2.0,Junior,,"C/C++, R, SQL",60000.0,60000.0,60000.0,60000.0,30.0,Full-time employee,Unlimited contract,English,1-10,Corporate Incubator,yes,,
2020-12-04 11:18:51,25,Male,hamburg,Software Development,1.0,1.0,Junior,,"Javascript / Typescript, .NET, SQL, Kubernetes",43500.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,German,51-100,Startup,no,,
2020-12-04 11:51:26,30,Female,berlin,Software Development,7.0,3.0,Senior,,"Python, Javascript / Typescript",60000.0,0.0,55000.0,0.0,27.0,Full-time employee,Unlimited contract,English,51-100,Product,no,0.0,0.0
2020-12-04 18:56:48,28,Female,berlin,Other Roles,5.0,1.0,Senior,,,60000.0,0.0,,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,
2020-12-04 20:33:47,37,,munich,Software Development,15.0,6.0,Senior,,"Python, C/C++, Docker",120000.0,80000.0,120000.0,80000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,700.0
2020-12-05 00:19:36,35,Male,munich,Software Development,14.0,1.0,Senior,,"Python, C/C++",98000.0,28000.0,90000.0,22500.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,400.0
2020-12-05 03:34:07,25,Male,cologne,Data & AI,2.0,2.0,Other,nlp,"Python, C/C++, Google Cloud, Docker",51000.0,3000.0,,0.0,24.0,Full-time employee,Temporary contract,English,1-10,Startup,no,,
2020-12-05 10:09:33,31,Male,berlin,Software Development,4.0,1.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Kubernetes",69000.0,0.0,65000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-05 12:18:41,31,Male,hamburg,Data & AI,,,Other,,"Python, R, SQL",57000.0,0.0,,0.0,0.0,Full-time employee,Unlimited contract,German,1000,Product,no,,
2020-12-05 12:43:21,25,Female,amsterdam,Data & AI,1.5,0.0,Other,,"AWS, Docker",49850.0,500.0,36000.0,0.0,25.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,150.0
2020-12-05 13:42:21,27,Male,dusseldorf,Software Development,2.0,0.0,Other,,Kotlin,50000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,20.0
2020-12-05 13:52:19,37,Male,berlin,Software Development,12.0,6.0,Other,,"PHP, SQL, Docker",65000.0,31500.0,65000.0,31500.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,,200.0
2020-12-05 14:54:17,27,Male,frankfurt,Management & Leadership,5.0,3.0,Other,,,73000.0,4000.0,65000.0,3000.0,37.0,Full-time employee,Unlimited contract,English,1000,Industry,no,,150.0
2020-12-05 15:16:24,32,Male,hamburg,Data & AI,4.0,1.5,Other,,"Javascript / Typescript, SQL, AWS, Docker",37500.0,0.0,34000.0,34000.0,24.0,Full-time employee,Unlimited contract,German,101-1000,Consulting,no,,
2020-12-05 17:29:17,28,Female,berlin,Software Development,3.0,2.0,Other,,"AWS, Docker",65000.0,0.0,65000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,0.0
2020-12-05 18:10:14,35,Male,france,Software Development,4.0,2.5,Other,,"Javascript / Typescript, Java / Scala, SQL",42000.0,0.0,42000.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,,750.0
2020-12-05 22:37:41,36,Male,berlin,Software Development,15.0,4.0,Lead,,"PHP, AWS, Kubernetes, Docker",85000.0,3000.0,80000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1100.0
2020-12-06 14:46:17,32,Male,berlin,Other Roles,5.0,10.0,Senior,,"Python, PHP, Javascript / Typescript, SQL",70000.0,5000.0,65000.0,5000.0,24.0,Self-employed (freelancer),Unlimited contract,German,1-10,Startup,no,,
2020-12-06 16:31:09,22,Male,frankfurt,Software Development,2.0,2.0,Junior,,,45000.0,7000.0,37000.0,3000.0,30.0,Full-time employee,Unlimited contract,German,1000,Bank,yes,30.0,
2020-12-06 19:01:46,33,Male,berlin,Management & Leadership,3.0,3.0,Other,,"Python, Javascript / Typescript, Docker",100000.0,20000.0,65000.0,0.0,32.0,Full-time employee,Unlimited contract,German,51-100,Product,yes,,0.0
2020-12-06 21:08:57,35,Male,berlin,Software Development,13.0,5.0,Senior,,"PHP, SQL, Go, AWS, Docker",68000.0,0.0,68000.0,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,20.0,
2020-12-06 21:17:41,32,Female,berlin,Data & AI,5.0,5.0,Other,,"Python, Docker",50400.0,0.0,50400.0,0.0,29.0,Full-time employee,Unlimited contract,English,11-50,Product,no,40.0,0.0
2020-12-07 03:52:51,28,Male,berlin,Data & AI,4.0,0.0,Junior,,"Python, Clojure, SQL",55000.0,0.0,,0.0,22.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-12-07 06:56:43,30,Male,hamburg,Data & AI,5.0,5.0,Other,,"Python, C/C++, SQL, AWS",55000.0,60000.0,55000.0,55000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
